date;Ray_PAR_APV_1;Ray_PAR_Diffus_Control;Ray_PAR_Control;Tracking_angles_alpha;Tracking_mode;Type_day
01/10/2023 00:00;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 00:10;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 00:20;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 00:30;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 00:40;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 00:50;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 01:00;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 01:10;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 01:20;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 01:30;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 01:40;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 01:50;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 02:00;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 02:10;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 02:20;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 02:30;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 02:40;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 02:50;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 03:00;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 03:10;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 03:20;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 03:30;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 03:40;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 03:50;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 04:00;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 04:10;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 04:20;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 04:30;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 04:40;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 04:50;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 05:00;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 05:10;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 05:20;0.2;0.2;0.2;0;FLAT;100_Clear_Ref
01/10/2023 05:30;1.2;2.3;2.3;0;FLAT;100_Clear_Ref
01/10/2023 05:40;4.4;7.9;7.9;0;FLAT;100_Clear_Ref
01/10/2023 05:50;10.4;18.8;18.8;0;FLAT;100_Clear_Ref
01/10/2023 06:00;19;34;34;0;FLAT;100_Clear_Ref
01/10/2023 06:10;32.9;56.2;58.5;0;FLAT;100_Clear_Ref
01/10/2023 06:20;45.2;75.6;102.1;0;FLAT;100_Clear_Ref
01/10/2023 06:30;72.7;91.5;139.6;0;FLAT;100_Clear_Ref
01/10/2023 06:40;153.3;107.5;189.6;0;FLAT;100_Clear_Ref
01/10/2023 06:50;196.2;120.2;235;0;FLAT;100_Clear_Ref
01/10/2023 07:00;241.2;130.6;282.1;0;FLAT;100_Clear_Ref
01/10/2023 07:10;286.5;139.8;331;0;FLAT;100_Clear_Ref
01/10/2023 07:20;333.5;147.5;381;0;FLAT;100_Clear_Ref
01/10/2023 07:30;376.5;152.5;429.6;0;FLAT;100_Clear_Ref
01/10/2023 07:40;120.6;147.9;300.2;0;FLAT;100_Clear_Ref
01/10/2023 07:50;94.2;157.9;502.3;0;FLAT;100_Clear_Ref
01/10/2023 08:00;96.7;158.5;580.6;0;FLAT;100_Clear_Ref
01/10/2023 08:10;98.3;159;632.7;0;FLAT;100_Clear_Ref
01/10/2023 08:20;100.6;160.4;681.2;0;FLAT;100_Clear_Ref
01/10/2023 08:30;103.1;162.9;728.8;0;FLAT;100_Clear_Ref
01/10/2023 08:40;104.8;165.6;769.2;0;FLAT;100_Clear_Ref
01/10/2023 08:50;106.2;168.3;813.5;0;FLAT;100_Clear_Ref
01/10/2023 09:00;108.3;171.5;858.8;0;FLAT;100_Clear_Ref
01/10/2023 09:10;617.1;175.6;901.5;0;FLAT;100_Clear_Ref
01/10/2023 09:20;834.8;181.2;917.7;0;FLAT;100_Clear_Ref
01/10/2023 09:30;868.1;187.9;969.6;0;FLAT;100_Clear_Ref
01/10/2023 09:40;900;198.3;1013.8;0;FLAT;100_Clear_Ref
01/10/2023 09:50;926.7;216.5;1048.1;0;FLAT;100_Clear_Ref
01/10/2023 10:00;932.5;246.3;1065.8;0;FLAT;100_Clear_Ref
01/10/2023 10:10;930.8;251.2;1064.8;0;FLAT;100_Clear_Ref
01/10/2023 10:20;958.5;267.5;1111.9;0;FLAT;100_Clear_Ref
01/10/2023 10:30;904.8;270.8;1066.2;0;FLAT;100_Clear_Ref
01/10/2023 10:40;896.2;286;1095.6;0;FLAT;100_Clear_Ref
01/10/2023 10:50;1002.3;287.3;1182.3;0;FLAT;100_Clear_Ref
01/10/2023 11:00;1008.8;271;1179.4;0;FLAT;100_Clear_Ref
01/10/2023 11:10;410;268.5;1188.1;0;FLAT;100_Clear_Ref
01/10/2023 11:20;127.3;275.6;1186.5;0;FLAT;100_Clear_Ref
01/10/2023 11:30;121.5;258.8;1160.6;0;FLAT;100_Clear_Ref
01/10/2023 11:40;121.7;249.4;1170.4;0;FLAT;100_Clear_Ref
01/10/2023 11:50;126.3;248.1;1209;0;FLAT;100_Clear_Ref
01/10/2023 12:00;134.4;267.7;1215.8;0;FLAT;100_Clear_Ref
01/10/2023 12:10;132.1;257.5;1227.5;0;FLAT;100_Clear_Ref
01/10/2023 12:20;120.6;234.2;1233.3;0;FLAT;100_Clear_Ref
01/10/2023 12:30;109;214.6;1230;0;FLAT;100_Clear_Ref
01/10/2023 12:40;447.1;215.2;1218.1;0;FLAT;100_Clear_Ref
01/10/2023 12:50;117.7;235.6;1166.2;0;FLAT;100_Clear_Ref
01/10/2023 13:00;117.7;235.8;1141;0;FLAT;100_Clear_Ref
01/10/2023 13:10;111.5;220.4;1055.4;0;FLAT;100_Clear_Ref
01/10/2023 13:20;106.5;241.9;1121.3;0;FLAT;100_Clear_Ref
01/10/2023 13:30;105.2;246.9;1097.7;0;FLAT;100_Clear_Ref
01/10/2023 13:40;101;238.3;1062.1;0;FLAT;100_Clear_Ref
01/10/2023 13:50;99.6;227.7;936.5;0;FLAT;100_Clear_Ref
01/10/2023 14:00;102.7;233.8;997.7;0;FLAT;100_Clear_Ref
01/10/2023 14:10;96.7;209;958.5;0;FLAT;100_Clear_Ref
01/10/2023 14:20;102.7;202.5;921;0;FLAT;100_Clear_Ref
01/10/2023 14:30;483.8;198.1;880;0;FLAT;100_Clear_Ref
01/10/2023 14:40;598.5;193.5;832.5;0;FLAT;100_Clear_Ref
01/10/2023 14:50;100.2;194;789.6;0;FLAT;100_Clear_Ref
01/10/2023 15:00;87.3;193.8;729;0;FLAT;100_Clear_Ref
01/10/2023 15:10;86.5;195.8;601.7;0;FLAT;100_Clear_Ref
01/10/2023 15:20;95.4;197.7;566.2;0;FLAT;100_Clear_Ref
01/10/2023 15:30;90.8;183.3;412.7;0;FLAT;100_Clear_Ref
01/10/2023 15:40;86.5;172.5;281;0;FLAT;100_Clear_Ref
01/10/2023 15:50;88.3;172.5;302.1;0;FLAT;100_Clear_Ref
01/10/2023 16:00;100.2;174.8;273.5;0;FLAT;100_Clear_Ref
01/10/2023 16:10;155.4;174.8;292.5;0;FLAT;100_Clear_Ref
01/10/2023 16:20;131.9;156.5;247.5;0;FLAT;100_Clear_Ref
01/10/2023 16:30;81.5;128.8;164.4;0;FLAT;100_Clear_Ref
01/10/2023 16:40;61.2;99.4;121.5;0;FLAT;100_Clear_Ref
01/10/2023 16:50;36.2;61.5;72.9;0;FLAT;100_Clear_Ref
01/10/2023 17:00;20.8;37.5;42.7;0;FLAT;100_Clear_Ref
01/10/2023 17:10;11.3;20.6;22.3;0;FLAT;100_Clear_Ref
01/10/2023 17:20;5;9.4;9.8;0;FLAT;100_Clear_Ref
01/10/2023 17:30;2.1;4;4;0;FLAT;100_Clear_Ref
01/10/2023 17:40;0.6;1;1;0;FLAT;100_Clear_Ref
01/10/2023 17:50;0;0.2;0.2;0;FLAT;100_Clear_Ref
01/10/2023 18:00;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 18:10;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 18:20;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 18:30;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 18:40;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 18:50;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 19:00;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 19:10;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 19:20;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 19:30;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 19:40;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 19:50;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 20:00;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 20:10;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 20:20;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 20:30;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 20:40;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 20:50;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 21:00;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 21:10;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 21:20;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 21:30;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 21:40;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 21:50;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 22:00;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 22:10;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 22:20;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 22:30;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 22:40;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 22:50;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 23:00;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 23:10;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 23:20;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 23:30;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 23:40;0;0;0;0;FLAT;100_Clear_Ref
01/10/2023 23:50;0;0;0;0;FLAT;100_Clear_Ref
18/08/2023 00:00;;0;0;1;ST;60_Diffus
18/08/2023 00:10;;0;0;1;ST;60_Diffus
18/08/2023 00:20;;0;0;1;ST;60_Diffus
18/08/2023 00:30;;0;0;1;ST;60_Diffus
18/08/2023 00:40;;0;0;1;ST;60_Diffus
18/08/2023 00:50;;0;0;1;ST;60_Diffus
18/08/2023 01:00;;0;0;1;ST;60_Diffus
18/08/2023 01:10;;0;0;1;ST;60_Diffus
18/08/2023 01:20;;0;0;1;ST;60_Diffus
18/08/2023 01:30;;0;0;1;ST;60_Diffus
18/08/2023 01:40;;0;0;1;ST;60_Diffus
18/08/2023 01:50;;0;0;1;ST;60_Diffus
18/08/2023 02:00;;0;0;1;ST;60_Diffus
18/08/2023 02:10;;0;0;1;ST;60_Diffus
18/08/2023 02:20;;0;0;1;ST;60_Diffus
18/08/2023 02:30;;0;0;1;ST;60_Diffus
18/08/2023 02:40;;0;0;1;ST;60_Diffus
18/08/2023 02:50;;0;0;1;ST;60_Diffus
18/08/2023 03:00;;0;0;1;ST;60_Diffus
18/08/2023 03:10;;0;0;1;ST;60_Diffus
18/08/2023 03:20;;0;0;1;ST;60_Diffus
18/08/2023 03:30;;0;0;1;ST;60_Diffus
18/08/2023 03:40;;0;0;1;ST;60_Diffus
18/08/2023 03:50;;0;0;1;ST;60_Diffus
18/08/2023 04:00;;0;0;1;ST;60_Diffus
18/08/2023 04:10;;0;0;1;ST;60_Diffus
18/08/2023 04:20;;0.4;0.4;1;ST;60_Diffus
18/08/2023 04:30;;2.7;2.7;1;ST;60_Diffus
18/08/2023 04:40;;8.8;8.8;1;ST;60_Diffus
18/08/2023 04:50;;21.2;21.2;1;ST;60_Diffus
18/08/2023 05:00;;41;41;1;ST;60_Diffus
18/08/2023 05:10;;63.8;66.9;1;ST;60_Diffus
18/08/2023 05:20;;95;108.3;1;ST;60_Diffus
18/08/2023 05:30;;117.7;147.3;1;ST;60_Diffus
18/08/2023 05:40;;146.7;194.8;1;ST;60_Diffus
18/08/2023 05:50;;201;273.1;-1;ST;60_Diffus
18/08/2023 06:00;;220.6;312.9;-2;ST;60_Diffus
18/08/2023 06:10;;282.7;382.3;-3;ST;60_Diffus
18/08/2023 06:20;;272.7;301;-4;ST;60_Diffus
18/08/2023 06:30;;279.4;294.6;-5;ST;60_Diffus
18/08/2023 06:40;;317.5;327.3;-5;ST;60_Diffus
18/08/2023 06:50;;342.9;404.8;-6;ST;60_Diffus
18/08/2023 07:00;;392.9;439.4;-7;ST;60_Diffus
18/08/2023 07:10;;462.9;549.2;-7;ST;60_Diffus
18/08/2023 07:20;;523.1;654.6;-8;ST;60_Diffus
18/08/2023 07:30;;523.1;625.8;-9;ST;60_Diffus
18/08/2023 07:40;;505.6;514.6;-10;ST;60_Diffus
18/08/2023 07:50;;549.2;596;-11;ST;60_Diffus
18/08/2023 08:00;;538.3;597.1;-12;ST;60_Diffus
18/08/2023 08:10;;443.8;470.4;-12;ST;60_Diffus
18/08/2023 08:20;;542.1;554;-13;ST;60_Diffus
18/08/2023 08:30;;553.8;614;-14;ST;60_Diffus
18/08/2023 08:40;;471.2;724;-15;ST;60_Diffus
18/08/2023 08:50;;421.5;1022.7;-17;ST;60_Diffus
18/08/2023 09:00;;499.8;1347.1;-18;ST;60_Diffus
18/08/2023 09:10;;456;1104.4;-19;ST;60_Diffus
18/08/2023 09:20;;345;1302.7;-20;ST;60_Diffus
18/08/2023 09:30;;327.3;1369;-21;ST;60_Diffus
18/08/2023 09:40;;334.6;1435.8;-22;ST;60_Diffus
18/08/2023 09:50;;395;1521;-24;ST;60_Diffus
18/08/2023 10:00;;489.2;1314.2;-26;ST;60_Diffus
18/08/2023 10:10;;680;1613.8;-27;ST;60_Diffus
18/08/2023 10:20;;793.3;1279;-28;ST;60_Diffus
18/08/2023 10:30;;780.4;1038.8;-27;ST;60_Diffus
18/08/2023 10:40;;785.4;1154;-25;ST;60_Diffus
18/08/2023 10:50;;842.5;1598.5;-23;ST;60_Diffus
18/08/2023 11:00;;795.6;838.3;-19;ST;60_Diffus
18/08/2023 11:10;;806.2;859;-17;ST;60_Diffus
18/08/2023 11:20;;485.8;495;-15;ST;60_Diffus
18/08/2023 11:30;;519.4;523.8;-11;ST;60_Diffus
18/08/2023 11:40;;761;770.4;-9;ST;60_Diffus
18/08/2023 11:50;;888.8;910;-5;ST;60_Diffus
18/08/2023 12:00;;779.8;794.4;-2;ST;60_Diffus
18/08/2023 12:10;;557.7;574.6;1;ST;60_Diffus
18/08/2023 12:20;;414.8;439.8;1;ST;60_Diffus
18/08/2023 12:30;;394.4;394.4;1;ST;60_Diffus
18/08/2023 12:40;;508.5;542.5;1;ST;60_Diffus
18/08/2023 12:50;;746.2;817.7;13;ST;60_Diffus
18/08/2023 13:00;;929.4;1058.1;16;ST;60_Diffus
18/08/2023 13:10;;922.5;1869.8;18;ST;60_Diffus
18/08/2023 13:20;;607.1;658.5;20;ST;60_Diffus
18/08/2023 13:30;;481.2;494.4;23;ST;60_Diffus
18/08/2023 13:40;;332.5;337.7;26;ST;60_Diffus
18/08/2023 13:50;;364.8;379.8;28;ST;60_Diffus
18/08/2023 14:00;;389.2;427.9;27;ST;60_Diffus
18/08/2023 14:10;;300;315.6;27;ST;60_Diffus
18/08/2023 14:20;;251.9;260;26;ST;60_Diffus
18/08/2023 14:30;;341.9;346.2;24;ST;60_Diffus
18/08/2023 14:40;;368.1;368.5;23;ST;60_Diffus
18/08/2023 14:50;;325.2;328.1;22;ST;60_Diffus
18/08/2023 15:00;;370.8;377.3;20;ST;60_Diffus
18/08/2023 15:10;;434.2;443.8;19;ST;60_Diffus
18/08/2023 15:20;;587.5;638.3;18;ST;60_Diffus
18/08/2023 15:30;;550.4;1007.3;17;ST;60_Diffus
18/08/2023 15:40;;375.6;799.4;17;ST;60_Diffus
18/08/2023 15:50;;344.6;598.1;15;ST;60_Diffus
18/08/2023 16:00;;324.2;784.4;14;ST;60_Diffus
18/08/2023 16:10;;288.3;704.2;13;ST;60_Diffus
18/08/2023 16:20;;301.5;697.3;13;ST;60_Diffus
18/08/2023 16:30;;324.2;511.7;12;ST;60_Diffus
18/08/2023 16:40;;300;425.8;11;ST;60_Diffus
18/08/2023 16:50;;320;479;10;ST;60_Diffus
18/08/2023 17:00;;245.8;342.5;9;ST;60_Diffus
18/08/2023 17:10;;234.2;296.7;9;ST;60_Diffus
18/08/2023 17:20;;218.3;306.2;8;ST;60_Diffus
18/08/2023 17:30;;166;202.9;7;ST;60_Diffus
18/08/2023 17:40;;136.3;149.4;6;ST;60_Diffus
18/08/2023 17:50;;126.3;129.4;6;ST;60_Diffus
18/08/2023 18:00;;114.8;114.8;5;ST;60_Diffus
18/08/2023 18:10;;93.5;95;4;ST;60_Diffus
18/08/2023 18:20;;67.3;69.4;4;ST;60_Diffus
18/08/2023 18:30;;44;45.8;3;ST;60_Diffus
18/08/2023 18:40;;22.9;23.5;2;ST;60_Diffus
18/08/2023 18:50;;10.8;10.8;2;ST;60_Diffus
18/08/2023 19:00;;4;4;1;ST;60_Diffus
18/08/2023 19:10;;1.2;1.2;1;ST;60_Diffus
18/08/2023 19:20;;0.2;0.2;1;ST;60_Diffus
18/08/2023 19:30;;0;0;1;ST;60_Diffus
18/08/2023 19:40;;0;0;1;ST;60_Diffus
18/08/2023 19:50;;0;0;1;ST;60_Diffus
18/08/2023 20:00;;0;0;1;ST;60_Diffus
18/08/2023 20:10;;0;0;1;ST;60_Diffus
18/08/2023 20:20;;0;0;1;ST;60_Diffus
18/08/2023 20:30;;0;0;1;ST;60_Diffus
18/08/2023 20:40;;0;0;1;ST;60_Diffus
18/08/2023 20:50;;0;0;1;ST;60_Diffus
18/08/2023 21:00;;0;0;1;ST;60_Diffus
18/08/2023 21:10;;0;0;1;ST;60_Diffus
18/08/2023 21:20;;0;0;1;ST;60_Diffus
18/08/2023 21:30;;0;0;1;ST;60_Diffus
18/08/2023 21:40;;0;0;1;ST;60_Diffus
18/08/2023 21:50;;0;0;1;ST;60_Diffus
18/08/2023 22:00;;0;0;1;ST;60_Diffus
18/08/2023 22:10;;0;0;1;ST;60_Diffus
18/08/2023 22:20;;0;0;1;ST;60_Diffus
18/08/2023 22:30;;0;0;1;ST;60_Diffus
18/08/2023 22:40;;0;0;1;ST;60_Diffus
18/08/2023 22:50;;0;0;1;ST;60_Diffus
18/08/2023 23:00;;0;0;1;ST;60_Diffus
18/08/2023 23:10;;0;0;1;ST;60_Diffus
18/08/2023 23:20;;0;0;1;ST;60_Diffus
18/08/2023 23:30;;0;0;1;ST;60_Diffus
18/08/2023 23:40;;0;0;1;ST;60_Diffus
18/08/2023 23:50;;0;0;1;ST;60_Diffus
19/08/2023 00:00;;0;0;1;ST;100_Diffus
19/08/2023 00:10;;0;0;1;ST;100_Diffus
19/08/2023 00:20;;0;0;1;ST;100_Diffus
19/08/2023 00:30;;0;0;1;ST;100_Diffus
19/08/2023 00:40;;0;0;1;ST;100_Diffus
19/08/2023 00:50;;0;0;1;ST;100_Diffus
19/08/2023 01:00;;0;0;1;ST;100_Diffus
19/08/2023 01:10;;0;0;1;ST;100_Diffus
19/08/2023 01:20;;0;0;1;ST;100_Diffus
19/08/2023 01:30;;0;0;1;ST;100_Diffus
19/08/2023 01:40;;0;0;1;ST;100_Diffus
19/08/2023 01:50;;0;0;1;ST;100_Diffus
19/08/2023 02:00;;0;0;1;ST;100_Diffus
19/08/2023 02:10;;0;0;1;ST;100_Diffus
19/08/2023 02:20;;0;0;1;ST;100_Diffus
19/08/2023 02:30;;0;0;1;ST;100_Diffus
19/08/2023 02:40;;0;0;1;ST;100_Diffus
19/08/2023 02:50;;0;0;1;ST;100_Diffus
19/08/2023 03:00;;0;0;1;ST;100_Diffus
19/08/2023 03:10;;0;0;1;ST;100_Diffus
19/08/2023 03:20;;0;0;1;ST;100_Diffus
19/08/2023 03:30;;0;0;1;ST;100_Diffus
19/08/2023 03:40;;0;0;1;ST;100_Diffus
19/08/2023 03:50;;0;0;1;ST;100_Diffus
19/08/2023 04:00;;0;0;1;ST;100_Diffus
19/08/2023 04:10;;0;0;1;ST;100_Diffus
19/08/2023 04:20;;0.2;0.2;1;ST;100_Diffus
19/08/2023 04:30;;1;1;1;ST;100_Diffus
19/08/2023 04:40;;3.8;3.8;1;ST;100_Diffus
19/08/2023 04:50;;8.5;8.5;1;ST;100_Diffus
19/08/2023 05:00;;13.5;13.5;1;ST;100_Diffus
19/08/2023 05:10;;25.2;25.2;1;ST;100_Diffus
19/08/2023 05:20;;35.6;35.6;1;ST;100_Diffus
19/08/2023 05:30;;52.3;52.3;1;ST;100_Diffus
19/08/2023 05:40;;79.8;81;1;ST;100_Diffus
19/08/2023 05:50;;89.4;92.7;-1;ST;100_Diffus
19/08/2023 06:00;;77.7;79;-2;ST;100_Diffus
19/08/2023 06:10;;71.9;73.3;-3;ST;100_Diffus
19/08/2023 06:20;;70.4;70.4;-4;ST;100_Diffus
19/08/2023 06:30;;105.2;105.6;-5;ST;100_Diffus
19/08/2023 06:40;;140.6;141.7;-5;ST;100_Diffus
19/08/2023 06:50;;173.1;175.8;-6;ST;100_Diffus
19/08/2023 07:00;;163.5;169.8;-7;ST;100_Diffus
19/08/2023 07:10;;164;168.8;-7;ST;100_Diffus
19/08/2023 07:20;;221.9;225.8;-8;ST;100_Diffus
19/08/2023 07:30;;352.5;360.6;-9;ST;100_Diffus
19/08/2023 07:40;;568.3;636.5;-10;ST;100_Diffus
19/08/2023 07:50;;615.2;736.7;-11;ST;100_Diffus
19/08/2023 08:00;;616.7;656.9;-12;ST;100_Diffus
19/08/2023 08:10;;519.6;588.1;-12;ST;100_Diffus
19/08/2023 08:20;;384;387.1;-13;ST;100_Diffus
19/08/2023 08:30;;606;675;-14;ST;100_Diffus
19/08/2023 08:40;;568.5;658.3;-15;ST;100_Diffus
19/08/2023 08:50;;382.7;394.4;-17;ST;100_Diffus
19/08/2023 09:00;;322.9;324.4;-18;ST;100_Diffus
19/08/2023 09:10;;530.6;541.7;-19;ST;100_Diffus
19/08/2023 09:20;;398.8;405;-20;ST;100_Diffus
